Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,05-08-2024,24302.85,24350.05,23893.7,24055.6,-662.1,-2.68,486994718,45066.65,22.38,4.05,1.22
Nifty Next 50,05-08-2024,71459.55,72084.95,70269.45,70936.9,-2391.25,-3.26,775888423,28806.27,25.84,4.83,1.14
Nifty 100,05-08-2024,25291.05,25375.65,24871.55,25043.05,-728.85,-2.83,1267257581,74184.92,23.27,4.2,1.17
Nifty 200,05-08-2024,13731.25,13786.2,13508,13600.2,-412.7,-2.95,3131433955,103070.2,25.1,4.3,1.09
Nifty 500,05-08-2024,22772.55,22868.35,22397.7,22542.45,-717.0,-3.08,4019339380,132508.88,25.88,4.36,1.06
Nifty Midcap 50,05-08-2024,15844.2,15968.8,15615.3,15735.95,-533.2,-3.28,1525807164,16527.39,46.36,5.43,.68
NIFTY Midcap 100,05-08-2024,56319.15,56748.95,55463.95,55857.25,-2056.4,-3.55,1864176374,28885.28,42.38,4.9,.66
NIFTY Smallcap 100,05-08-2024,18276.25,18375.75,17844.15,17942.0,-858.6,-4.57,556237393,14727.38,28.27,4.17,.87
Nifty50 Dividend Points,05-08-2024,-,-,-,150.92,0.0,-,-,-,-,-,-
Nifty Auto,05-08-2024,25056.05,25150.5,24509.25,24706.5,-1007.95,-3.92,153448621,9874.13,23.07,5.4,.88
Nifty Bank,05-08-2024,50586.25,50747.55,49719.1,50092.1,-1258.05,-2.45,257765967,12590.46,14.57,2.78,.89
Nifty Energy,05-08-2024,43364.95,43594.45,42284.6,42640.9,-1693.35,-3.82,212781891,10307.67,15.29,2.71,2.09
Nifty Financial Services,05-08-2024,22984.5,23086.15,22598,22762.7,-603.2,-2.58,166509679,16252.31,16.28,3.32,.9
Nifty FMCG,05-08-2024,60877.25,62156.55,60818.8,61550.45,-194.7,-.32,57004547,5493.23,48.5,11.97,1.72
Nifty IT,05-08-2024,38822.55,39044.7,37829.1,38435.95,-1294.35,-3.26,33035537,5765.44,31.41,7.99,2.03
Nifty Media,05-08-2024,2061.6,2061.6,1993.7,2004.2,-96.1,-4.58,72256711,696.99,-,2.12,.42
Nifty Metal,05-08-2024,9077.2,9100.05,8797.6,8862.5,-452.05,-4.85,238900110,6486.08,31.67,2.72,1.69
Nifty MNC,05-08-2024,30047.65,30343.15,29773.45,30018.7,-593.35,-1.94,55095266,7732.45,47.33,10.32,1.44
Nifty Pharma,05-08-2024,21526.8,21878.8,21501.8,21583.05,-319.8,-1.46,29592435,4330.4,38.04,5.77,.66
Nifty PSU Bank,05-08-2024,7037.15,7040.15,6817.85,6903.45,-294.05,-4.09,297884238,5431.72,8.49,1.34,2.14
Nifty Realty,05-08-2024,1010.8,1013.75,981.95,992.3,-44.85,-4.32,16181438,2350.71,54.5,5.89,.37
Nifty India Consumption,05-08-2024,11525.3,11665,11480.1,11539.75,-208.7,-1.78,277129990,19565.88,52.01,9.33,.95
Nifty Commodities,05-08-2024,9314.05,9349.85,9096.4,9171.15,-354.55,-3.72,440745195,18833.07,19.26,2.68,1.67
Nifty Dividend Opportunities 50,05-08-2024,6555.4,6600.75,6427.8,6497.2,-207.45,-3.09,902439427,31867.95,18.55,3.71,2.45
Nifty Infrastructure,05-08-2024,9212.2,9229.2,9002.95,9071.55,-307.5,-3.28,290878061,18470.76,23.95,3.54,1.09
Nifty PSE,05-08-2024,11210,11300.45,10954.15,11088.7,-441.6,-3.83,457608552,15719.05,12.84,2.84,2.64
Nifty Services Sector,05-08-2024,30901.05,31010.2,30328.15,30566.2,-873.6,-2.78,422457135,29058.12,21.77,4.18,1.16
Nifty50 Shariah,05-08-2024,-,-,-,5295.81,-101.59,-1.88,78061994,9177.35,26.94,6.54,1.8
Nifty500 Shariah,05-08-2024,-,-,-,7614.6,-217.09,-2.77,750520230,40610.84,35.36,6.82,1.12
Nifty Low Volatility 50,05-08-2024,-,-,-,24490.46,-455.7,-1.83,280196937,33280.08,32.23,5.65,1.03
Nifty Alpha 50,05-08-2024,56735.65,57347.65,55747.4,56189.4,-2620.5,-4.46,991467367,27889.71,29.71,5.09,.7
Nifty High Beta 50,05-08-2024,-,-,-,4040.83,-207.78,-4.89,1818612653,28864.52,21,2.16,1.37
Nifty100 Equal Weight,05-08-2024,33239.85,33480,32763.05,32995.7,-986.2,-2.9,1267257581,74184.92,25.64,4.61,1.12
Nifty100 Liquid 15,05-08-2024,6738.95,6743.1,6589.3,6636.0,-233.15,-3.39,214426210,17823.68,20.76,3.3,.85
Nifty CPSE,05-08-2024,7303.55,7363.1,7137.5,7211.95,-298.2,-3.97,277645092,7692.69,14.23,3.01,2.63
Nifty50 Value 20,05-08-2024,13663.7,13718.75,13394.5,13514.75,-403.2,-2.9,325134264,18127.85,19.91,3.86,2.05
Nifty Midcap Liquid 15,05-08-2024,13094.05,13271.7,13025.6,13121.05,-386.1,-2.86,122678185,5103.87,37.27,4.52,.62
Nifty Shariah 25,05-08-2024,-,-,-,8867.5,-185.4,-2.05,157941144,11996.22,28.59,6.55,1.67
India VIX,05-08-2024,14.32,23.1525,13.9075,20.37,6.05,42.23,-,-,-,-,-
Nifty Growth Sectors 15,05-08-2024,11935.35,12073.6,11820.5,11909.15,-236.95,-1.95,87419003,11449.68,33.14,8.7,1.85
Nifty50 TR 1x Inverse,05-08-2024,167.85,170.6,167.6,169.5,4.45,2.7,-,-,-,-,-
Nifty50 TR 2x Leverage,05-08-2024,20447.75,20522.2,19749.25,20024.35,-1141.5,-5.39,-,-,-,-,-
Nifty50 PR 1x Inverse,05-08-2024,201.9,205.2,201.6,203.9,5.4,2.72,-,-,-,-,-
Nifty50 PR 2x Leverage,05-08-2024,14101.8,14153.1,13620,13809.75,-789.65,-5.41,-,-,-,-,-
